what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505874391498
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505874391829
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505874392086
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505874392187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874394584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874412316
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505874414086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874417715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874418953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874420446
